State_FIPS_Code,County_FIPS_Code,CHSI_County_Name,CHSI_State_Name,CHSI_State_Abbr,Population_Size,Poverty,Age_19_Under,Age_19_64,Age_65_84,Age_85_and_Over,White,Black,Native_American,Asian,Hispanic,No_Exercise,Few_Fruit_Veg,Obesity,High_Blood_Pres,Smoker,Diabetes,Uninsured
35,27,Lincoln,New Mexico,NM,21007,3193.064,4516.505,12583.193,3592.197,315.105,20040.678,252.084,483.161,84.02799999999999,5776.925,4789.5960000000005,16238.410999999998,3277.092,6407.135,4789.5960000000005,1407.469,5098.0
35,28,Los Alamos,New Mexico,NM,18822,564.66,4366.704000000001,12121.368,2108.064,225.864,17316.24,112.932,150.576,922.278,2484.504,2258.64,12573.095999999998,2409.216,3707.9339999999997,2089.2419999999997,583.4820000000001,2762.0
35,29,Luna,New Mexico,NM,26498,6942.476,7578.428000000001,13937.948,4345.6720000000005,609.4540000000001,25385.084,476.964,317.976,132.49,15713.313999999997,9512.782,21463.38,6703.994000000001,8399.866,5909.054,2464.3140000000003,8282.0
35,31,McKinley,New Mexico,NM,71918,22006.908000000003,26106.234,39914.49,5321.932000000002,503.426,14815.108,431.50800000000004,55233.024000000005,431.50800000000004,8126.734,16109.632,51780.96,19274.024,12873.322,12226.06,7479.472000000001,25653.0
35,33,Mora,New Mexico,NM,5107,1082.684,1149.075,3151.019,714.98,91.926,5004.86,20.428,71.49799999999998,10.214,4019.209,1077.5770000000002,4468.625,1052.0420000000001,1352.3819185282491,1261.4289999999999,791.585,1547.0
35,35,Otero,New Mexico,NM,63538,10483.77,17600.025999999998,37614.496,7497.484,762.4559999999999,54642.68,2732.134,3939.3559999999998,1016.608,21221.691999999995,13978.36,49369.026000000005,15757.424,14740.815999999999,16011.576,5337.192000000001,14664.0
35,37,Quay,New Mexico,NM,9259,1962.908,2074.016,5333.184,1583.2890000000002,259.25199999999995,8842.345,101.84900000000002,148.144,148.144,3527.679,3268.4269999999997,7286.8330000000005,2296.232,2249.937,2564.743,620.3530000000001,2663.0
35,39,Rio Arriba,New Mexico,NM,40828,7308.2119999999995,11391.012,24537.628000000004,4327.768,571.592,33805.584,285.796,6328.34,204.14,29192.02,11554.324,32213.292,8043.116,6859.104,10370.312,3143.7560000000003,10402.0
35,41,Roosevelt,New Mexico,NM,18238,3921.17,5361.972,10723.944,1878.514,273.57,17307.862,419.47399999999993,255.332,145.90400000000002,6438.013999999999,6164.4439999999995,14845.732000000002,3738.79,4103.55,4395.358,1240.184,4828.0
35,43,Sandoval,New Mexico,NM,107460,12895.2,28906.74,66840.12,10208.7,1504.44,85323.24,2364.120000000001,16656.3,1396.98,33527.52,23318.82,84141.18,24608.34,22781.52,21492.0,6447.6,17681.0
35,45,San Juan,New Mexico,NM,126208,23222.271999999997,38745.856,75219.968,10980.095999999998,1135.872,70802.688,1009.664,51619.072,631.04,20067.072,27260.928000000004,97937.408,28144.384,27387.136000000002,29658.88,7446.272000000001,29795.0
35,47,San Miguel,New Mexico,NM,29530,6408.01,7648.27,18072.36,3366.42,442.95,28023.97,354.36,649.6600000000002,265.77,22738.1,7884.51,24155.54,6348.95,5640.23,7825.45,2067.1,7797.0
35,49,Santa Fe,New Mexico,NM,140855,17325.165,31833.23,92260.025,14930.63,1831.115,130713.44,1549.405,4929.925,1690.26,69018.95,25494.755,106345.525,20705.685,26199.03,27748.435,5915.91,26794.0
35,51,Sierra,New Mexico,NM,12815,2716.78,2409.22,6804.765,3101.23,499.785,12392.105,64.075,243.485,38.445,3677.905,3255.01,9636.88,3126.86,3393.5332457292952,3178.12,1025.2,3382.0
35,53,Socorro,New Mexico,NM,18148,4555.148,4918.108,11088.428,1941.836,217.776,15189.876,199.62800000000004,2250.3520000000008,326.664,8456.968,5045.144,14119.143999999998,3593.304,4899.96,4609.592,1887.392,5032.0
35,55,Taos,New Mexico,NM,31722,6154.067999999999,7042.2840000000015,20143.47,3996.972,539.274,28771.854,222.054,2252.262,222.054,17447.1,6661.62,22871.561999999998,5614.794,6693.342000000001,6439.566,1839.876,8386.0
35,57,Torrance,New Mexico,NM,17501,3762.715,4462.755,11148.137,1697.5969999999998,192.511,16223.427,525.03,437.525,87.505,6667.8809999999985,4882.7789999999995,14858.349000000002,4410.252,4634.430381077519,4917.781,1452.583,4283.0
35,59,Union,New Mexico,NM,3850,596.75,927.85,2194.5,635.25,92.4,3776.85,0.0,46.2,26.95,1393.7,954.8,3038.541727941183,596.75,1019.5164257555823,789.25,100.1,1015.0
35,61,Valencia,New Mexico,NM,69417,11523.222000000002,19367.343,42552.621,6664.031999999998,833.0039999999998,64002.474,1249.506,2707.263,555.336,38179.35,19228.509,55394.765999999996,15271.74,15479.991000000002,17284.833,4303.854,14606.0
36,1,Albany,New York,NY,297414,32120.712000000003,69297.462,187370.82,34202.61,6543.108,245069.13600000003,35987.094,594.828,11301.732,10409.49,77030.226,207297.55800000002,59482.8,85655.23200000002,65133.666,20224.152,27651.0
36,3,Allegany,New York,NY,50602,7489.096000000001,13004.714,30563.608,6021.638000000001,1012.04,49083.94,556.6220000000002,151.80599999999995,506.02,556.6220000000002,13561.336000000001,39165.948000000004,12217.948461330914,13399.88835742441,11695.579769739756,5161.4039999999995,5614.0
36,5,Bronx,New York,NY,1357589,363833.852,416779.823,802335.099,118110.243,20363.835,673364.1440000001,576975.325,16291.068,54303.56,672006.555,481944.095,1001900.682,331251.71599999996,332609.305,266087.444,124898.188,297330.0
36,7,Broome,New York,NY,196947,25406.163000000004,46282.545,118562.094,26981.739,5317.569,179024.823,8074.826999999998,393.894,6696.1979999999985,4529.781,41161.922999999995,150664.455,45691.704,62432.19899999999,51009.273,17331.336,20762.0
36,9,Cattaraugus,New York,NY,82502,11220.271999999999,20790.504,49666.20400000001,10395.252,1732.542,78211.896,1072.526,2062.55,495.012,907.5220000000003,22193.037999999997,62041.504,16417.897999999997,21847.310170827805,23843.077999999998,3630.0880000000006,9087.0
36,11,Cayuga,New York,NY,81454,9448.664,19141.69,50582.934,9855.934,1873.442,76892.576,3339.614,244.362,325.8160000000001,1710.534,22074.034,65407.562000000005,19223.144,21569.7898554533,26635.458000000002,4887.24,8775.0
36,13,Chautauqua,New York,NY,136409,20324.941000000003,32738.16,81981.80900000001,18278.806,3410.225,130679.822,3273.816,682.045,682.045,6138.405,35193.522000000004,103807.24899999998,35193.522000000004,41468.335999999996,33147.387,9685.038999999999,17446.0
36,15,Chemung,New York,NY,89512,12084.12,21572.392000000003,54065.248,11815.584,2058.776,81903.48,5460.232,268.536,895.12,1790.24,21303.856,70714.48,24973.847999999998,26674.576,23183.607999999997,8235.104,9581.0
36,17,Chenango,New York,NY,51755,6986.925,12265.935,31674.06,6728.15,1035.1,50668.145,517.55,103.51,207.02,828.08,11644.875,40317.145000000004,17596.7,13705.213666228614,9988.715,4968.48,6316.0
36,19,Clinton,New York,NY,82047,10337.921999999999,18050.34,53658.73800000001,9107.217,1230.705,77452.368,3117.786,328.1880000000001,656.3760000000002,2215.269,21824.502,58991.793000000005,18050.34,20347.656000000003,20019.467999999997,5415.102,7878.0
36,21,Columbia,New York,NY,63622,6234.956000000001,14442.194,39000.285999999986,8779.836000000001,1399.6840000000002,58913.972,3117.4780000000005,190.866,827.086,1908.66,17686.916,50212.49397794128,15905.5,16847.707542706925,13233.376,4580.784000000001,6410.0
36,23,Cortland,New York,NY,48622,6515.348000000001,11961.012,30534.616,5251.176,875.196,47163.34,632.086,97.244,291.732,826.574,10745.462,39772.796,8411.606,12875.56562417868,13516.916000000001,1458.66,4958.0
36,25,Delaware,New York,NY,47534,5989.284000000001,10600.082,27997.526,7700.507999999999,1235.884,45965.378,855.612,142.60199999999998,285.20399999999995,1235.884,15923.89,39785.958000000006,12644.044000000002,12587.452930354768,11313.091999999999,4658.332,6479.0
36,27,Dutchess,New York,NY,294849,23587.92,73417.401,185460.021,31253.994,4717.584,250621.65,30074.598,884.547,9435.168,23293.071,69584.364,215829.468,61328.592000000004,76660.74,63982.233,24177.618,27350.0
36,29,Erie,New York,NY,930703,120991.39,223368.72,562144.6120000001,122852.796,21406.169,772483.49,126575.60800000001,5584.217999999999,16752.654000000002,32574.605,222438.017,685928.111,222438.017,244774.88900000002,211269.58099999998,75386.943,88101.0
36,31,Essex,New York,NY,38676,4447.74,7967.256000000001,24443.232000000004,5375.964,928.224,36819.552,1276.308,116.028,270.732,928.224,9591.648000000001,30524.32204411771,6304.188,10241.770722733221,5994.78,2049.828,3812.0
36,33,Franklin,New York,NY,51033,7450.817999999999,10716.93,33681.78,5664.6630000000005,969.627,43990.445999999996,3674.3759999999997,2908.8810000000008,204.132,2041.32,11737.59,40276.85714338244,12503.085,13514.02123521679,14442.339000000002,5052.267,6551.0
36,35,Fulton,New York,NY,55625,7064.375,12905.0,34042.5,7231.25,1446.25,53622.5,1112.5,111.25,445.0,1056.875,13294.375,48226.875,11403.125,14730.0262812089,17243.75,1557.5,6157.0
36,37,Genesee,New York,NY,59257,5392.387,14517.965,35909.742,7525.638999999999,1303.654,56471.921,1540.682,414.79899999999986,355.542,1125.8829999999996,15821.618999999999,44205.721999999994,10251.461000000001,12621.741000000002,14340.194,5333.13,5070.0
36,39,Greene,New York,NY,49682,6408.978,11178.45,30902.204000000005,6558.0239999999985,993.64,45707.44,3080.284,149.046,347.77399999999994,2384.736,13169.896441523124,39210.60522794126,10085.446000000002,13156.263653088012,14656.19,4372.0160000000005,5559.0
36,41,Hamilton,New York,NY,5228,496.66,941.04,3220.448,909.672,151.612,5133.896000000002,57.508,10.456,10.456,73.192,1385.8584315503176,4126.102897058832,1262.3104730215805,1384.4238633377101,1208.3413903837684,408.31660610518554,392.0
36,43,Herkimer,New York,NY,63780,7908.72,14733.18,38650.68,8610.3,1722.06,62249.28,574.02,127.56,382.68,829.14,16391.46,47452.32,15052.08,16889.54743758209,13457.58,6952.02,6496.0
36,45,Jefferson,New York,NY,116384,16875.68,30376.224,72507.23199999999,11522.016,1862.144,106025.82399999998,6517.503999999999,581.92,1629.3759999999993,4771.744000000001,25255.327999999998,81585.184,30143.455999999995,36195.424000000006,39803.328,9543.488,15303.0
36,47,Kings,New York,NY,2486235,579292.755,681228.39,1504172.175,253595.97,44752.23,1258034.91,952228.005,12431.175,223761.15,484815.825,860237.31,1827382.725,571834.05,586751.46,464925.945,218788.68,517807.0
36,49,Lewis,New York,NY,26571,3427.659,6589.608,16208.31,3268.233000000001,504.84899999999993,26119.293,239.139,79.71300000000001,79.71300000000001,212.56800000000004,7043.5433023572095,20970.673312500046,7360.1669999999995,7036.25219448093,5154.773999999999,3959.079,3135.0
36,51,Livingston,New York,NY,64205,6934.14,15023.97,41412.225,6677.32,1027.28,60994.75,1990.355,192.615,577.845,1476.715,11364.285,50672.61601102952,12905.205,10272.8,14189.305,3146.045,5594.0
36,53,Madison,New York,NY,70337,7315.048000000001,17724.924,43679.277,7737.07,1195.729,67804.868,1195.729,422.022,492.35899999999987,844.044,15474.14,55512.18429044129,19764.697,18625.903074901402,20468.067000000003,3376.176,5640.0
36,55,Monroe,New York,NY,733366,93137.48199999999,187008.33,449553.358,81403.62599999999,15400.686000000003,592559.728,107804.802,2200.098,20534.248,40335.13,173074.37600000002,532423.7159999999,162807.25199999998,191408.526,162807.25199999998,53535.718,73790.0
36,57,Montgomery,New York,NY,48968,6365.84,11507.48,28842.152000000002,7002.424,1615.944,47156.184,881.4240000000002,146.904,391.744,3868.472,16453.248,38647.09385294126,11507.48,12967.189697766067,14886.271999999999,2742.208,6214.0
36,59,Nassau,New York,NY,1333137,78655.08300000001,333284.25,803881.6109999998,170641.53600000002,26662.74,1077174.696,150644.48100000006,2666.274000000001,87987.04199999999,154643.892,337283.661,973190.01,221300.74200000003,326618.565,241297.79700000002,79988.22,135051.0
36,61,New York,New York,NY,1593200,296335.2,291555.6,1099308.0,170472.4,31864.0,1059478.0,315453.6,11152.4,173658.8,398300.0,390334.0,1131172.0,253318.8,368029.2,297928.4,105151.2,222281.0
36,63,Niagara,New York,NY,217008,24738.912,52081.92,131940.86399999994,27994.032000000007,4991.183999999998,196609.248,14105.52,2170.08,1736.0640000000005,3038.112,52949.95199999999,163841.04,55120.03199999999,60328.224,57507.12,15407.567999999997,20520.0
36,65,Oneida,New York,NY,234105,29965.44,55248.78,142101.735,30901.86,6086.73,213737.865,14280.405,468.21,3277.47,8427.78,54780.57,174174.12,49396.155,79829.805,54546.465,17323.77,23087.0
36,67,Onondaga,New York,NY,458053,55424.413,117261.568,278038.17100000003,53134.148,9619.113,387970.891,46721.406,4122.477,11451.325,11909.378,103061.925,331172.31899999996,104436.084,120925.992,99397.50099999999,29315.392000000003,46025.0
36,69,Ontario,New York,NY,104461,8774.724,25070.64,64870.280999999995,12326.398,2193.681,99969.177,2402.603,208.922,940.149,2402.603,17653.909,71555.785,20160.973,22250.193000000003,16818.221,6476.582,7904.0
36,71,Orange,New York,NY,372893,39153.765,105901.612,230447.874,31695.905,5220.502,318823.515,38035.086,1491.572,8576.538999999999,54442.378,94714.82199999999,283025.787,89121.427,104782.933,86511.17599999999,24238.045,42640.0
36,73,Orleans,New York,NY,43387,5466.762,10673.202,27073.488,4815.957,824.3530000000002,39568.944,3123.864,216.935,173.548,1648.706,11501.193529011789,34242.39219485302,11844.651000000002,11489.288094612326,9241.431,4468.861000000001,4812.0
36,75,Oswego,New York,NY,123373,16038.49,31336.742000000002,77724.99,12337.3,1850.595,120288.675,986.9839999999999,493.49199999999996,616.865,1727.2219999999998,31706.861,102152.844,32817.218,25044.718999999997,39602.733,7155.634,13440.0
36,77,Otsego,New York,NY,62746,7905.996,14117.85,39278.996,7843.25,1443.158,60298.906,1254.92,125.492,564.714,1317.6660000000004,12862.93,47247.738,13239.406,16615.734454664875,15937.483999999999,4015.744,6878.0
36,79,Putnam,New York,NY,100507,4623.321999999999,25428.271,64827.015,9045.63,1206.0839999999996,94878.608,2613.182,201.014,1909.633,9146.137,21508.498,79323.30219485311,17287.203999999998,16885.176,19699.372000000003,5829.406,9091.0
36,81,Queens,New York,NY,2241600,345206.4,522292.8,1425657.6,248817.6,44832.0,1235121.6,472977.6,15691.2,470736.0,576091.2,750936.0,1656542.4,383313.6,513326.4,372105.6,141220.8,432812.0
36,83,Rensselaer,New York,NY,155251,15214.598,37415.491,97342.377,17543.363,2794.518,141123.159,8694.056,310.502,3415.522,3881.275,31671.203999999998,115196.24200000001,35707.73,51543.332,38968.001000000004,15214.598,13699.0
36,85,Richmond,New York,NY,464573,46921.873,117536.969,292680.99,46921.873,7433.1680000000015,373052.119,50173.88400000001,1858.292,33913.829,66433.939,131474.159,361437.794,104993.498,97095.757,126828.429,30661.818,54159.0
36,87,Rockland,New York,NY,292916,28412.852,83188.144,172820.44,33099.508,3807.908,234918.632,34857.004,878.748,19039.54,35442.836,82309.39600000001,209142.02400000003,53017.796,83773.97600000001,52139.047999999995,25483.691999999995,37462.0
36,89,St. Lawrence,New York,NY,111380,16929.76,26619.82,69946.64,12920.08,1782.08,105922.38,2784.5,1002.42,1002.42,2116.22,28736.04,82643.96,27845.0,35752.98,28067.76,11806.28,13300.0
36,91,Saratoga,New York,NY,214859,13536.117,50706.724,138584.055,22130.477000000006,3437.744,205834.922,3222.885,429.718,3437.744,3867.462,39534.056,164152.276,43831.236,48558.134000000005,50277.005999999994,13965.835,14000.0
36,93,Schenectady,New York,NY,149078,17293.048,36673.187999999995,89446.8,18783.828,4174.183999999998,128207.08,12820.708,447.234,5068.652,5664.964,34586.096,101223.96200000001,37567.656,45916.024000000005,31902.691999999995,13417.02,12492.0
36,95,Schoharie,New York,NY,32277,3744.132,7714.202999999998,19785.801,4066.902,710.0939999999999,31373.244,451.87799999999993,129.108,161.385,645.54,8556.111820036267,25474.028922794172,5454.812999999999,8547.254980289074,7460.144425672703,1581.573,3250.0
36,97,Schuyler,New York,NY,19342,2224.33,4564.712,11856.646,2514.46,386.84,18723.056,328.814,96.71,77.368,251.44600000000003,5127.252062556665,15265.317948529446,4670.162427158265,5121.944599211552,4470.493338332602,193.42,2287.0
36,99,Seneca,New York,NY,34855,3938.615,7737.81,22028.36,4391.73,697.1,32484.86,1707.895,69.71,348.55,975.94,9239.49801677244,27508.668033088295,8086.36,9229.93377135346,8055.994483899434,1603.33,3811.0
36,101,Steuben,New York,NY,98632,13413.952,23967.576,59672.36,12822.16,2169.9040000000005,95179.88,1479.48,295.896,1084.9520000000002,986.32,24855.264,82949.51199999999,25151.16,26729.272,34619.832,7791.928000000001,10615.0
36,103,Suffolk,New York,NY,1474927,107669.671,386430.874,907080.105,159292.116,22123.905,1289086.1979999999,115044.306,4424.781,48672.59099999999,184365.875,405604.925,1087021.199,292035.54600000003,371681.604,308259.74299999996,92920.401,152067.0
36,105,Sullivan,New York,NY,76539,10332.765,18445.898999999998,47377.641,9337.758,1377.7020000000002,67124.703,7271.205,153.078,1148.085,8266.212000000001,19287.828,58705.413,17297.814000000002,18752.055,23650.551,7424.282999999999,10586.0
36,107,Tioga,New York,NY,51475,4941.6,12714.325,31554.175,6382.9,823.6,50188.125,411.8,102.95,411.8,669.175,10964.175,41385.9,11170.075,13631.067017082754,12662.85,2934.075,4843.0
36,109,Tompkins,New York,NY,100018,12902.322,22304.014,67912.22200000001,8201.476,1600.2880000000002,84315.174,3800.684,300.05400000000003,9701.746,3500.63,17403.131999999998,63111.358,18803.384000000002,25204.536,16302.934000000001,4800.864,9291.0
36,111,Ulster,New York,NY,182693,19365.458,41654.004,116923.52,20827.002,3288.474,165519.85799999998,11326.966,548.0790000000002,2923.088,12240.431,39096.301999999996,130808.188,41471.311,55904.058,42384.776,17355.835,20894.0
36,113,Warren,New York,NY,65548,6554.8,14551.656,40705.30800000001,8914.527999999998,1310.96,63974.848,524.384,131.096,458.836,983.22,11601.996,51732.55407352952,14813.848,17357.73056504595,19598.852,7472.472000000001,5655.0
36,115,Washington,New York,NY,63024,6932.64,14306.448,39831.16800000001,7814.976,1071.408,60250.944,2079.792,126.04800000000002,252.09600000000003,1512.576,15692.975999999999,49740.53347058834,16008.095999999998,16689.351484888266,15251.808,3403.2960000000003,6401.0
36,117,Wayne,New York,NY,93609,9454.509,24057.513,57663.144,10203.381,1684.9620000000002,88741.332,2995.488,280.827,561.654,2714.661,26678.565,65339.082,23308.641,23963.904,27708.264,7582.329000000001,8778.0
36,119,Westchester,New York,NY,940807,81850.20899999999,242728.206,567306.6209999999,111015.226,19756.947,731947.8459999998,140180.24300000002,3763.2280000000014,52685.192,167463.646,213563.18899999998,633163.1109999999,143002.664,213563.18899999998,130772.17300000001,63034.069,96447.0
36,121,Wyoming,New York,NY,42693,4269.3,9349.767,27921.222,4653.537,725.7810000000001,39747.183,2476.194,128.079,213.465,1323.4830000000004,8538.6,33694.665452205954,10972.100999999999,11305.510328515085,8495.907,2732.3520000000003,3797.0
36,123,Yates,New York,NY,24756,3168.7680000000005,6486.071999999999,14383.236,3416.3280000000004,470.36399999999986,24434.172,173.29199999999997,0.0,74.26799999999999,297.07199999999995,6562.4160924750695,19538.217926470632,5977.382951438838,6555.623022339012,5721.824686369658,1955.7240000000002,2990.0
37,1,Alamance,North Carolina,NC,140533,15880.229000000001,36116.981,85022.465,16582.894,2670.127,110318.405,26560.737,702.665,1686.396,13772.234000000002,35835.915,113972.26299999999,35273.783,39208.706999999995,42440.96599999999,12788.503,19158.0
37,3,Alexander,North Carolina,NC,35492,3691.1679999999997,8624.556,22324.468,4046.088,532.38,32972.068,1881.076,35.49200000000001,390.412,1100.252,10079.728,32546.164,9476.364,9398.617398160293,9192.428,2519.932,4202.0
37,5,Alleghany,North Carolina,NC,10900,1711.3,2125.5,6627.2,1885.7,272.5,10671.1,163.5,32.7,32.7,850.2,2889.414097914779,8602.62463235296,2631.8255845323692,2886.4231274638564,2519.3039700044137,1144.5,1591.0
37,7,Anson,North Carolina,NC,25499,4564.321,6400.249,15579.889,2957.884,560.9780000000002,12698.502,12392.514,152.994,203.992,305.988,7394.71,20124.617018382396,6156.78170458632,6752.376452036779,5893.553388178215,2906.8860000000004,3843.0
37,9,Ashe,North Carolina,NC,25347,3548.58,5094.747,15461.67,4131.5610000000015,659.0219999999998,24941.448000000004,202.77599999999998,101.38799999999999,50.693999999999996,785.757,7680.141,18351.228,5246.829000000001,7122.5070000000005,7198.547999999999,1926.3719999999998,3596.0
37,11,Avery,North Carolina,NC,17641,2646.15,3634.046,11043.266,2610.8680000000004,335.1790000000001,16723.668,687.9989999999998,70.56400000000002,88.205,564.5120000000002,5433.428000000001,13922.834966911794,2822.56,4671.503705650449,4374.968,1111.383,2268.0
37,13,Beaufort,North Carolina,NC,46018,8007.132,11136.355999999998,27242.656000000006,6718.628000000001,920.36,32718.798,12885.04,92.036,138.054,1748.684,14633.724000000002,36492.274,15554.083999999999,12186.001787122179,11964.68,7915.096,7675.0
37,15,Bertie,North Carolina,NC,19480,4012.88,5045.32,11298.4,2746.68,389.6,7090.72,12213.96,97.4,38.96,233.76,5163.8336355394395,15374.231911764738,4703.482787769776,5158.488304862011,3097.32,3564.84,3972.0
37,17,Bladen,North Carolina,NC,32938,6324.096,8596.818000000001,19795.738,3985.498,559.946,19861.614,12121.184,757.574,98.814,1646.9,12483.502,27503.23,11133.044,6916.98,7509.8640000000005,3721.994,5974.0
37,19,Brunswick,North Carolina,NC,89162,11858.546,19258.992,53853.848,14800.892000000002,1248.2679999999998,76144.34800000001,11234.412,713.296,445.81,3031.508,23092.958,66960.662,23003.796000000002,21398.88,25589.494,8737.876,12143.0
37,21,Buncombe,North Carolina,NC,218876,29329.384,50122.60399999999,135265.36800000002,28891.632,4596.396000000002,197426.152,15977.948,875.5040000000001,2188.76,8098.411999999999,49903.727999999996,158247.348,47277.21600000001,57783.263999999996,54937.876000000004,15102.444000000001,25073.0
37,23,Burke,North Carolina,NC,89399,12158.264,22081.553,54533.39,11264.274,1519.783,79118.115,5989.733,446.995,3307.763,4112.353999999998,22796.745,70088.816,23690.735,23243.74,29948.665,6257.93,11903.0
37,25,Cabarrus,North Carolina,NC,150244,15324.887999999999,40565.88,93301.524,14423.424,1953.172,124552.276,21785.38,600.9760000000001,2103.416,11418.544,41918.075999999994,110729.82800000001,37711.244000000006,35758.072,35157.096,16376.596000000001,16660.0
37,27,Caldwell,North Carolina,NC,79122,10285.86,18910.158,49134.762,9811.128,1265.9520000000002,73820.826,4272.588000000002,158.24400000000003,395.61,2848.3920000000007,24606.942000000003,66937.212,21995.916,29196.017999999996,19543.134,8149.566000000001,9797.0
37,29,Camden,North Carolina,NC,8967,771.1619999999999,2134.146,5828.55,878.7660000000002,125.538,7532.28,1291.248,26.901,80.703,107.604,2377.006992293745,7077.039915441192,2165.0990840827303,2374.5464388961836,2072.5319907366584,700.339519308569,823.0
37,31,Carteret,North Carolina,NC,62525,7315.425,12880.15,38702.975,9878.95,1062.925,56772.7,4376.75,312.625,437.675,1250.5,15568.725,47519.0,15318.625,18632.45,13505.4,5189.575000000001,8123.0
37,33,Caswell,North Carolina,NC,23608,3493.9840000000004,5547.88,14731.392,2927.3920000000007,401.336,15250.767999999998,8191.9760000000015,47.216,47.216,613.808,6258.099818676339,18632.180029411804,5700.196183453228,6251.621760840984,5456.488818703137,1204.0079999999998,2595.0
37,35,Catawba,North Carolina,NC,151641,16528.869000000002,38365.172999999995,94017.42,16983.792,2274.615,132534.234,12586.203,454.923,4700.871,12131.28,40639.788,126013.671,37303.686,46553.787000000004,33967.584,10766.510999999999,18479.0
37,37,Chatham,North Carolina,NC,58002,5568.191999999999,13398.462,36541.26,6786.234,1218.042,47909.652,8236.284,232.00800000000004,1218.042,6554.2260000000015,15950.55,45777.0122867648,11774.406,16878.582000000002,12528.432000000003,2842.0980000000004,6618.0
37,39,Cherokee,North Carolina,NC,25796,3946.7880000000005,5468.752,15116.456,4514.3,696.4920000000002,24557.792,490.124,386.94,103.184,309.552,7171.2880000000005,20662.595999999998,6165.243999999999,6831.024862023637,6990.716000000001,2889.1519999999996,4026.0
37,41,Chowan,North Carolina,NC,14528,2339.0080000000003,3588.416,8310.016000000001,2295.4240000000004,334.14399999999995,9109.056,5288.191999999999,43.584,43.584,305.08799999999997,3851.1383499546705,11465.956941176495,3507.813035971217,3847.1518528252204,3357.8392730480846,1510.912,2095.0
37,43,Clay,North Carolina,NC,9765,1240.155,1826.055,5780.88,1816.29,341.775,9589.23,97.65,39.06,9.765,87.885,2588.5439143245703,7706.8467463235465,810.495,2585.864388961886,2256.972776797532,869.085,1144.0
37,45,Cleveland,North Carolina,NC,98288,14546.624000000002,25653.167999999998,58874.512,11892.848,1867.472,76271.488,20542.192,196.576,786.3040000000002,1572.6080000000004,23982.271999999997,79220.128,25063.44,26027.59232588693,26537.76,8551.056,12507.0
37,47,Columbus,North Carolina,NC,54746,11113.438,14398.198,32354.886,6952.741999999998,985.428,35530.154,17026.006,1751.872,109.492,1532.888,21405.686,47738.512,16423.8,17737.703999999998,15438.372,6295.79,10476.0
37,49,Craven,North Carolina,NC,90795,12438.915,24968.625,52388.715,12075.735,1271.13,65644.785,22335.57,453.975,1180.335,3177.825,18976.155,67097.505,20428.875,25422.6,20338.079999999998,8171.55,12761.0
37,51,Cumberland,North Carolina,NC,304520,50550.32,95010.24,183016.52,24361.6,2436.16,171140.24,111758.84,5176.84,7308.48,18271.2,74911.92,243616.0,71562.2,93487.64,84352.04,21925.44,46045.0
37,53,Currituck,North Carolina,NC,23112,2195.64,5593.104,14930.352,2311.2,277.344,21055.032,1617.84,92.448,161.784,439.12799999999993,6170.904,20685.24,3975.2639999999997,6120.276268068317,7742.52,1687.1760000000002,2454.0
37,55,Dare,North Carolina,NC,33903,2678.337,7492.563,21731.823,4271.778,406.836,32377.365,1017.09,101.709,169.515,1050.993,6678.891,25325.541,5390.577000000001,8374.041,10170.9,2101.986,3972.0
37,57,Davidson,North Carolina,NC,154623,19637.121,38501.127,96020.883,17781.645,2319.345,136841.355,14379.939000000002,773.115,1546.23,8040.396,49788.60600000001,124316.892,41129.718,43603.685999999994,41902.833000000006,15462.3,18221.0
37,59,Davie,North Carolina,NC,39136,3522.24,9431.776000000002,24068.64,4931.136,665.312,35848.575999999994,2661.248,117.408,234.816,2035.072,11036.351999999999,32208.928,9079.552,10363.58307490142,9040.416000000001,2543.84,3851.0
37,61,Duplin,North Carolina,NC,51985,9149.36,14087.935,31087.03,5978.275,779.775,37169.275,14295.875,207.94,207.94,9825.165,14815.725,41847.925,16219.32,13766.119842312713,11384.715,4366.74,10613.0
37,63,Durham,North Carolina,NC,242582,34446.644,63071.32,156465.39,19891.724,3396.148,136331.084,92181.16,970.328,9945.862,26198.856,57249.352,162044.77599999998,51184.802,60402.918,47060.907999999996,10431.026,32028.0
37,65,Edgecombe,North Carolina,NC,54129,10771.670999999998,14885.475,32693.916,5791.802999999999,757.8059999999998,22517.664,31124.175,162.387,162.387,2002.773,18674.505,45414.23100000001,18728.634000000002,14333.871327201015,17050.635,6820.254,10510.0
37,67,Forsyth,North Carolina,NC,325967,43027.64399999999,85077.38700000003,200143.738,35856.37,4889.505,232414.47100000002,84425.45300000001,1303.868,4563.538,30314.931,70408.872,240889.613,74972.41,94856.39700000001,77906.113,23143.656999999996,40769.0
37,69,Franklin,North Carolina,NC,54429,6966.912,13824.966,34834.56,5116.326,653.1479999999998,38481.303,15185.691,272.145,217.71599999999998,3592.3140000000003,16709.703,45557.073,15076.833,14413.31416557158,14369.256,4626.465,6740.0
37,71,Gaston,North Carolina,NC,196137,27851.453999999998,50014.935,121408.803,21967.344,2745.918,162989.84699999998,28832.139,588.411,2157.507,9414.576,59625.648,170246.91599999997,56095.182,56095.182,55702.907999999996,23928.714,23445.0
